city,district,houseType,area,direction,furnish,floor,finishTime,structure,unknown,price,totalPrice
沈阳,大东,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,大东,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,大东,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,大东,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,大东,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,大东,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,大东,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,大东,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,大东,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,大东,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,大东,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,大东,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,大东,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,大东,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,大东,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,大东,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,大东,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,大东,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,大东,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,大东,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
沈阳,和平,3室2厅,127.74平米,南 北,精装,高楼层(共34层),2018年建,板楼,22,311元/平,285万
沈阳,和平,2室1厅,90.43平米,南 北,精装,低楼层(共32层),2012年建,板楼,13,160元/平,119万
沈阳,和平,3室1厅,85.29平米,南 北,精装,高楼层(共33层),2018年建,板楼,7,727元/平,65.9万
沈阳,和平,3室2厅,123.91平米,南 北,毛坯,中楼层(共8层),2022年建,板楼,11,864元/平,147万
沈阳,和平,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,和平,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,和平,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,和平,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,和平,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,和平,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,和平,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,和平,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,和平,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,和平,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,和平,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,和平,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,和平,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,和平,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,和平,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,和平,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,和平,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,和平,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,和平,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,和平,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
沈阳,铁西,3室2厅,127.74平米,南 北,精装,高楼层(共34层),2018年建,板楼,22,311元/平,285万
沈阳,铁西,2室1厅,90.43平米,南 北,精装,低楼层(共32层),2012年建,板楼,13,160元/平,119万
沈阳,铁西,3室1厅,85.29平米,南 北,精装,高楼层(共33层),2018年建,板楼,7,727元/平,65.9万
沈阳,铁西,3室2厅,123.91平米,南 北,毛坯,中楼层(共8层),2022年建,板楼,11,864元/平,147万
沈阳,铁西,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,铁西,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,铁西,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,铁西,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,铁西,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,铁西,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,铁西,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,铁西,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,铁西,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,铁西,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,铁西,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,铁西,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,铁西,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,铁西,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,铁西,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,铁西,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,铁西,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,铁西,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,铁西,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,铁西,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
沈阳,沈北新区,3室2厅,127.74平米,南 北,精装,高楼层(共34层),2018年建,板楼,22,311元/平,285万
沈阳,沈北新区,2室1厅,90.43平米,南 北,精装,低楼层(共32层),2012年建,板楼,13,160元/平,119万
沈阳,沈北新区,3室1厅,85.29平米,南 北,精装,高楼层(共33层),2018年建,板楼,7,727元/平,65.9万
沈阳,沈北新区,3室2厅,123.91平米,南 北,毛坯,中楼层(共8层),2022年建,板楼,11,864元/平,147万
沈阳,沈北新区,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,沈北新区,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,沈北新区,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,沈北新区,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,沈北新区,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,沈北新区,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,沈北新区,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,沈北新区,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,沈北新区,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,沈北新区,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,沈北新区,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,沈北新区,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,沈北新区,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,沈北新区,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,沈北新区,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,沈北新区,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,沈北新区,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,沈北新区,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,沈北新区,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,沈北新区,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
沈阳,皇姑,3室2厅,127.74平米,南 北,精装,高楼层(共34层),2018年建,板楼,22,311元/平,285万
沈阳,皇姑,2室1厅,90.43平米,南 北,精装,低楼层(共32层),2012年建,板楼,13,160元/平,119万
沈阳,皇姑,3室1厅,85.29平米,南 北,精装,高楼层(共33层),2018年建,板楼,7,727元/平,65.9万
沈阳,皇姑,3室2厅,123.91平米,南 北,毛坯,中楼层(共8层),2022年建,板楼,11,864元/平,147万
沈阳,皇姑,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,皇姑,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,皇姑,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,皇姑,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,皇姑,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,皇姑,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,皇姑,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,皇姑,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,皇姑,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,皇姑,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,皇姑,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,皇姑,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,皇姑,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,皇姑,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,皇姑,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,皇姑,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,皇姑,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,皇姑,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,皇姑,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,皇姑,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
沈阳,法库县,3室2厅,127.74平米,南 北,精装,高楼层(共34层),2018年建,板楼,22,311元/平,285万
沈阳,法库县,2室1厅,90.43平米,南 北,精装,低楼层(共32层),2012年建,板楼,13,160元/平,119万
沈阳,法库县,3室1厅,85.29平米,南 北,精装,高楼层(共33层),2018年建,板楼,7,727元/平,65.9万
沈阳,法库县,3室2厅,123.91平米,南 北,毛坯,中楼层(共8层),2022年建,板楼,11,864元/平,147万
沈阳,法库县,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,法库县,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,法库县,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,法库县,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,法库县,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,法库县,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,法库县,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,法库县,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,法库县,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,法库县,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,法库县,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,法库县,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,法库县,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,法库县,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,法库县,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,法库县,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,法库县,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,法库县,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,法库县,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,法库县,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
沈阳,新民市,3室2厅,127.74平米,南 北,精装,高楼层(共34层),2018年建,板楼,22,311元/平,285万
沈阳,新民市,2室1厅,90.43平米,南 北,精装,低楼层(共32层),2012年建,板楼,13,160元/平,119万
沈阳,新民市,3室1厅,85.29平米,南 北,精装,高楼层(共33层),2018年建,板楼,7,727元/平,65.9万
沈阳,新民市,3室2厅,123.91平米,南 北,毛坯,中楼层(共8层),2022年建,板楼,11,864元/平,147万
沈阳,新民市,2室1厅,83.34平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,11,160元/平,93万
沈阳,新民市,3室2厅,143.12平米,南 北,简装,高楼层(共9层),2010年建,板楼,11,040元/平,158万
沈阳,新民市,2室1厅,81.21平米,南 北,精装,高楼层(共34层),2018年建,板楼,18,348元/平,149万
沈阳,新民市,2室1厅,89.17平米,南,精装,中楼层(共33层),2009年建,板楼,15,925元/平,142万
沈阳,新民市,2室2厅,81.8平米,南 北,毛坯,中楼层(共33层),2018年建,板楼,18,216元/平,149万
沈阳,新民市,3室1厅,77平米,南 北,简装,中楼层(共33层),2014年建,板楼,9,351元/平,72万
沈阳,新民市,2室2厅,88.48平米,南 北,精装,高楼层(共33层),2016年建,板楼,18,084元/平,160万
沈阳,新民市,2室2厅,86.58平米,南 北,精装,低楼层(共20层),2017年建,板楼,12,821元/平,111万
沈阳,新民市,3室2厅,115.14平米,南 北,精装,中楼层(共33层),2019年建,板楼,12,246元/平,141万
沈阳,新民市,3室2厅,114.78平米,南 北,精装,高楼层(共32层),2018年建,板楼,7,319元/平,84万
沈阳,新民市,2室1厅,63.53平米,南,精装,低楼层(共32层),2015年建,板楼,7,241元/平,46万
沈阳,新民市,3室2厅,130.72平米,西南 北,精装,中楼层(共21层),2008年建,板楼,13,005元/平,170万
沈阳,新民市,3室2厅,100.78平米,南 北,精装,高楼层(共27层),2018年建,板楼,11,908元/平,120万
沈阳,新民市,2室1厅,58.58平米,南,精装,高楼层(共33层),2017年建,板楼,11,096元/平,65万
沈阳,新民市,3室1厅,86.8平米,南 北,精装,低楼层(共34层),2012年建,板楼,6,798元/平,59万
沈阳,新民市,3室1厅,160.56平米,南 西 北,精装,低楼层(共30层),2011年建,板楼,8,689元/平,139.5万
沈阳,新民市,3室1厅,83.94平米,南 北,毛坯,低楼层(共28层),2019年建,板楼,9,507元/平,79.8万
沈阳,新民市,3室2厅,123.56平米,西南,其他,中楼层(共19层),2006年建,板楼,7,851元/平,97万
沈阳,新民市,2室1厅,71.47平米,东南,精装,高楼层(共33层),2014年建,板楼,7,696元/平,55万
沈阳,新民市,2室1厅,83平米,南 北,精装,中楼层(共33层),2016年建,板楼,15,543元/平,129万
